timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1770387898,0,0,0,0,0,0,0,0,0,175,200
1770387903,0,0,0,0,0,0,0,0,0,167,200
1770387908,0,0,0,0,0,0,0,0,0,168,200
1770387914,0,0,0,0,0,0,0,0,0,177,200
1770387919,0,0,0,0,0,0,0,0,0,165,200
1770387925,0,0,0,0,0,0,0,0,0,397,200
1770387931,0,0,0,0,0,0,0,0,0,320,200
1770387937,0,0,0,0,0,0,0,0,0,475,200
1770387942,0,0,0,0,0,0,0,0,0,461,200
1770387949,0,0,0,0,0,0,0,0,0,389,200
1770387955,0,0,0,0,0,0,0,0,0,10294,200
1770387975,0,0,0,0,0,0,0,0,0,10174,200
1770388000,0,0,0,0,0,0,0,0,0,11343,200
1770388027,0,0,0,0,0,0,0,0,0,3467,200
1770388046,0,0,0,0,0,0,0,0,0,160,200
1770388051,0,0,0,0,0,0,0,0,0,171,200
1770388057,0,0,0,0,0,0,0,0,0,173,200
1770388062,0,0,0,0,0,0,0,0,0,213,200
1770388068,0,0,0,0,0,0,0,0,0,194,200
1770388073,0,0,0,0,0,0,0,0,0,215,200
1770388079,0,0,0,0,0,0,0,0,0,188,200
1770388084,0,0,0,0,0,0,0,0,0,123,200
1770388089,0,0,0,0,0,0,0,0,0,182,200
1770388095,0,0,0,0,0,0,0,0,0,162,200
1770388100,0,0,0,0,0,0,0,0,0,184,200
1770388106,0,0,0,0,0,0,0,0,0,196,200
1770388112,0,0,0,0,0,0,0,0,0,183,200
1770388117,0,0,0,0,0,0,0,0,0,217,200
1770388123,0,0,0,0,0,0,0,0,0,210,200
1770388128,0,0,0,0,0,0,0,0,0,185,200
1770388134,0,0,0,0,0,0,0,0,0,138,200
1770388139,0,0,0,0,0,0,0,0,0,192,200
1770388145,0,0,0,0,0,0,0,0,0,168,200
1770388150,0,0,0,0,0,0,0,0,0,172,200
1770388155,0,0,0,0,0,0,0,0,0,172,200
1770388161,0,0,0,0,0,0,0,0,0,309,200
1770388167,0,0,0,0,0,0,0,0,0,184,200
1770388172,0,0,0,0,0,0,0,0,0,189,200
1770388178,0,0,0,0,0,0,0,0,0,212,200
1770388183,0,0,0,0,0,0,0,0,0,154,200
1770388189,0,0,0,0,0,0,0,0,0,186,200
1770388194,0,0,0,0,0,0,0,0,0,312,200
1770388200,0,0,0,0,0,0,0,0,0,201,200
1770388205,0,0,0,0,0,0,0,0,0,112,200
1770388211,0,0,0,0,0,0,0,0,0,10238,200
1770388230,0,0,0,0,0,0,0,0,0,10175,200
1770388256,0,0,0,0,0,0,0,0,0,10168,200
1770388276,0,0,0,0,0,0,0,0,0,166,200
1770388281,0,0,0,0,0,0,0,0,0,192,200
1770388287,0,0,0,0,0,0,0,0,0,189,200
1770388292,0,0,0,0,0,0,0,0,0,189,200
1770388298,0,0,0,0,0,0,0,0,0,140,200
1770388303,0,0,0,0,0,0,0,0,0,179,200
1770388309,0,0,0,0,0,0,0,0,0,162,200
1770388314,0,0,0,0,0,0,0,0,0,186,200
1770388320,0,0,0,0,0,0,0,0,0,185,200
1770388325,0,0,0,0,0,0,0,0,0,170,200
1770388331,0,0,0,0,0,0,0,0,0,156,200
1770388336,0,0,0,0,0,0,0,0,0,168,200
1770388342,0,0,0,0,0,0,0,0,0,188,200
1770388347,0,0,0,0,0,0,0,0,0,185,200
1770388353,0,0,0,0,0,0,0,0,0,175,200
1770388358,0,0,0,0,0,0,0,0,0,182,200
1770388364,0,0,0,0,0,0,0,0,0,178,200
1770388369,0,0,0,0,0,0,0,0,0,202,200
1770388375,0,0,0,0,0,0,0,0,0,159,200
1770388380,0,0,0,0,0,0,0,0,0,181,200
1770388386,0,0,0,0,0,0,0,0,0,126,200
1770388391,0,0,0,0,0,0,0,0,0,118,200
1770388396,0,0,0,0,0,0,0,0,0,10137,200
1770388413,0,0,0,0,0,0,0,0,0,10167,200
1770388438,0,0,0,0,0,0,0,0,0,10176,200
1770388459,0,0,0,0,0,0,0,0,0,171,200
1770388465,0,0,0,0,0,0,0,0,0,174,200
