timestamp,pool_id,load1,load5,load15,available,total,status
1770387898,cammy-foxhop-net,1.27,1.43,1.59,288,288,healthy
1770387898,ai-foxhop-net,0.37,0.41,0.47,63,63,healthy
1770387903,cammy-foxhop-net,1.17,1.41,1.58,285,291,healthy
1770387903,ai-foxhop-net,0.34,0.41,0.47,61,63,healthy
1770387908,cammy-foxhop-net,3.0,1.79,1.7,288,288,healthy
1770387908,ai-foxhop-net,2.56,0.86,0.62,63,63,healthy
1770387914,cammy-foxhop-net,3.96,2.01,1.77,288,288,healthy
1770387914,ai-foxhop-net,2.35,0.85,0.61,63,63,healthy
1770387919,cammy-foxhop-net,3.51,1.97,1.76,284,291,healthy
1770387919,ai-foxhop-net,2.07,0.84,0.61,63,63,healthy
1770387925,cammy-foxhop-net,6.99,2.72,2.0,285,290,healthy
1770387925,ai-foxhop-net,3.35,1.12,0.71,59,64,healthy
1770387931,cammy-foxhop-net,8.99,3.21,2.16,282,292,healthy
1770387931,ai-foxhop-net,7.4,2.0,0.99,60,65,healthy
1770387937,cammy-foxhop-net,12.2,3.97,2.42,276,292,healthy
1770387937,ai-foxhop-net,10.41,2.72,1.23,61,65,healthy
1770387942,cammy-foxhop-net,18.99,5.51,2.93,274,295,healthy
1770387942,ai-foxhop-net,10.54,2.87,1.29,63,63,healthy
1770387949,cammy-foxhop-net,20.67,6.08,3.12,271,292,healthy
1770387949,ai-foxhop-net,9.94,2.87,1.3,62,63,healthy
1770387955,cammy-foxhop-net,40.57,12.14,5.22,274,289,healthy
1770387955,ai-foxhop-net,10.11,3.5,1.55,63,63,healthy
1770387975,cammy-foxhop-net,36.85,13.64,5.9,288,288,healthy
1770387975,ai-foxhop-net,7.95,3.51,1.6,63,63,healthy
1770388000,cammy-foxhop-net,24.52,12.61,5.77,288,288,healthy
1770388000,ai-foxhop-net,6.36,3.46,1.64,63,63,healthy
1770388027,cammy-foxhop-net,17.93,11.87,5.67,288,288,healthy
1770388027,ai-foxhop-net,4.74,3.29,1.62,63,63,healthy
1770388046,cammy-foxhop-net,16.9,11.76,5.67,288,288,healthy
1770388046,ai-foxhop-net,4.36,3.23,1.61,63,63,healthy
1770388051,cammy-foxhop-net,16.66,11.79,5.71,285,289,healthy
1770388051,ai-foxhop-net,4.41,3.26,1.63,61,63,healthy
1770388057,cammy-foxhop-net,16.85,11.91,5.78,286,288,healthy
1770388057,ai-foxhop-net,5.9,3.59,1.74,61,63,healthy
1770388062,cammy-foxhop-net,17.26,12.08,5.87,286,290,healthy
1770388062,ai-foxhop-net,7.11,3.88,1.85,63,63,healthy
1770388068,cammy-foxhop-net,17.64,12.25,5.96,285,288,healthy
1770388068,ai-foxhop-net,6.62,3.83,1.84,62,64,healthy
1770388073,cammy-foxhop-net,19.99,12.82,6.18,286,289,healthy
1770388073,ai-foxhop-net,6.17,3.78,1.84,63,63,healthy
1770388079,cammy-foxhop-net,21.12,13.17,6.33,284,289,healthy
1770388079,ai-foxhop-net,5.76,3.74,1.83,63,63,healthy
1770388084,cammy-foxhop-net,20.95,13.27,6.4,287,289,healthy
1770388084,ai-foxhop-net,5.3,3.68,1.82,63,63,healthy
1770388089,cammy-foxhop-net,20.87,13.51,6.55,288,288,healthy
1770388089,ai-foxhop-net,5.91,3.85,1.9,63,63,healthy
1770388095,cammy-foxhop-net,20.24,13.5,6.58,285,290,healthy
1770388095,ai-foxhop-net,5.6,3.82,1.9,62,63,healthy
1770388100,cammy-foxhop-net,19.98,13.56,6.64,288,288,healthy
1770388100,ai-foxhop-net,6.43,4.02,1.97,63,63,healthy
1770388106,cammy-foxhop-net,19.99,13.67,6.71,288,288,healthy
1770388106,ai-foxhop-net,6.0,3.97,1.97,63,63,healthy
1770388112,cammy-foxhop-net,18.87,13.54,6.71,287,289,healthy
1770388112,ai-foxhop-net,5.51,3.91,1.96,62,63,healthy
1770388117,cammy-foxhop-net,18.16,13.48,6.72,287,288,healthy
1770388117,ai-foxhop-net,5.15,3.86,1.95,62,64,healthy
1770388123,cammy-foxhop-net,17.74,13.47,6.76,288,288,healthy
1770388123,ai-foxhop-net,6.18,4.09,2.04,63,63,healthy
1770388128,cammy-foxhop-net,17.04,13.4,6.77,288,288,healthy
1770388128,ai-foxhop-net,5.77,4.04,2.03,63,63,healthy
1770388134,cammy-foxhop-net,16.48,13.34,6.79,287,289,healthy
1770388134,ai-foxhop-net,5.38,3.99,2.03,63,63,healthy
1770388139,cammy-foxhop-net,17.0,13.5,6.88,283,290,healthy
1770388139,ai-foxhop-net,5.59,4.06,2.06,62,64,healthy
1770388145,cammy-foxhop-net,21.73,14.64,7.32,283,291,healthy
1770388145,ai-foxhop-net,4.88,3.96,2.05,63,63,healthy
1770388150,cammy-foxhop-net,24.72,15.37,7.59,282,291,healthy
1770388150,ai-foxhop-net,4.49,3.89,2.04,63,63,healthy
1770388155,cammy-foxhop-net,24.5,15.48,7.67,282,291,healthy
1770388155,ai-foxhop-net,5.09,4.03,2.09,63,63,healthy
1770388161,cammy-foxhop-net,27.9,16.34,7.99,281,290,healthy
1770388161,ai-foxhop-net,5.16,4.06,2.11,61,65,healthy
1770388167,cammy-foxhop-net,29.83,16.93,8.23,283,291,healthy
1770388167,ai-foxhop-net,5.39,4.12,2.14,63,63,healthy
1770388172,cammy-foxhop-net,33.85,17.98,8.61,281,291,healthy
1770388172,ai-foxhop-net,5.04,4.07,2.14,63,63,healthy
1770388178,cammy-foxhop-net,34.66,18.41,8.8,280,291,healthy
1770388178,ai-foxhop-net,4.72,4.02,2.13,63,63,healthy
1770388183,cammy-foxhop-net,37.09,19.18,9.11,278,291,healthy
1770388183,ai-foxhop-net,4.42,3.97,2.12,61,64,healthy
1770388189,cammy-foxhop-net,40.05,20.09,9.45,279,291,healthy
1770388189,ai-foxhop-net,5.99,4.3,2.24,63,63,healthy
1770388194,cammy-foxhop-net,42.36,21.24,9.94,282,288,healthy
1770388194,ai-foxhop-net,6.87,4.51,2.32,60,66,healthy
1770388200,cammy-foxhop-net,42.97,21.72,10.16,283,291,healthy
1770388200,ai-foxhop-net,8.04,4.86,2.46,63,63,healthy
1770388205,cammy-foxhop-net,42.41,21.96,10.3,281,290,healthy
1770388205,ai-foxhop-net,7.88,4.88,2.48,60,65,healthy
1770388211,cammy-foxhop-net,42.93,23.49,11.06,288,288,healthy
1770388211,ai-foxhop-net,7.69,5.07,2.59,63,63,healthy
1770388230,cammy-foxhop-net,29.45,21.91,10.86,288,288,healthy
1770388230,ai-foxhop-net,6.49,4.98,2.63,63,63,healthy
1770388256,cammy-foxhop-net,21.52,20.58,10.66,288,288,healthy
1770388256,ai-foxhop-net,4.78,4.69,2.58,63,63,healthy
1770388276,cammy-foxhop-net,20.28,20.34,10.64,288,288,healthy
1770388276,ai-foxhop-net,4.72,4.68,2.59,63,63,healthy
1770388281,cammy-foxhop-net,20.1,20.3,10.68,288,288,healthy
1770388281,ai-foxhop-net,4.74,4.69,2.61,63,63,healthy
1770388287,cammy-foxhop-net,19.13,20.1,10.66,288,288,healthy
1770388287,ai-foxhop-net,4.44,4.62,2.6,63,63,healthy
1770388292,cammy-foxhop-net,18.72,20.0,10.68,288,288,healthy
1770388292,ai-foxhop-net,4.25,4.58,2.59,63,63,healthy
1770388298,cammy-foxhop-net,17.94,19.81,10.67,288,288,healthy
1770388298,ai-foxhop-net,4.07,4.54,2.59,63,63,healthy
1770388303,cammy-foxhop-net,17.22,19.63,10.66,287,289,healthy
1770388303,ai-foxhop-net,3.82,4.48,2.58,63,63,healthy
1770388309,cammy-foxhop-net,16.88,19.52,10.67,287,289,healthy
1770388309,ai-foxhop-net,3.52,4.4,2.57,63,63,healthy
1770388314,cammy-foxhop-net,16.25,19.35,10.66,287,289,healthy
1770388314,ai-foxhop-net,3.47,4.38,2.57,63,63,healthy
1770388320,cammy-foxhop-net,16.93,19.39,10.77,287,290,healthy
1770388320,ai-foxhop-net,3.49,4.35,2.58,63,63,healthy
1770388325,cammy-foxhop-net,17.33,19.43,10.83,287,288,healthy
1770388325,ai-foxhop-net,3.29,4.3,2.57,62,64,healthy
1770388331,cammy-foxhop-net,17.23,19.37,10.86,285,291,healthy
1770388331,ai-foxhop-net,3.35,4.29,2.58,63,63,healthy
1770388336,cammy-foxhop-net,18.57,19.62,10.98,284,290,healthy
1770388336,ai-foxhop-net,4.28,4.47,2.65,63,63,healthy
1770388342,cammy-foxhop-net,19.89,19.87,11.11,285,289,healthy
1770388342,ai-foxhop-net,4.42,4.49,2.66,62,64,healthy
1770388347,cammy-foxhop-net,19.74,19.84,11.15,286,289,healthy
1770388347,ai-foxhop-net,4.22,4.45,2.66,63,63,healthy
1770388353,cammy-foxhop-net,20.96,20.09,11.28,288,289,healthy
