timestamp,pool_id,load1,load5,load15,available,total,status
1770574766,cammy-foxhop-net,11.78,3.53,2.01,283,295,healthy
1770574766,ai-foxhop-net,9.46,2.51,1.07,60,64,healthy
1770574771,cammy-foxhop-net,17.24,4.8,2.43,282,295,healthy
1770574771,ai-foxhop-net,11.75,3.1,1.27,63,63,healthy
1770574777,cammy-foxhop-net,20.75,5.73,2.75,281,293,healthy
1770574777,ai-foxhop-net,11.85,3.26,1.33,63,63,healthy
1770574783,cammy-foxhop-net,23.09,6.46,3.0,282,291,healthy
1770574783,ai-foxhop-net,11.38,3.31,1.36,62,63,healthy
1770574788,cammy-foxhop-net,26.61,7.47,3.34,282,293,healthy
1770574788,ai-foxhop-net,10.71,3.3,1.37,63,63,healthy
1770574794,cammy-foxhop-net,30.79,9.02,3.89,283,293,healthy
1770574794,ai-foxhop-net,9.14,3.21,1.36,63,63,healthy
1770574800,cammy-foxhop-net,32.01,9.63,4.12,283,289,healthy
1770574800,ai-foxhop-net,8.48,3.17,1.35,63,63,healthy
1770574806,cammy-foxhop-net,31.77,9.95,4.25,284,290,healthy
1770574806,ai-foxhop-net,8.05,3.17,1.36,62,63,healthy
1770574811,cammy-foxhop-net,32.11,10.38,4.42,287,290,healthy
1770574811,ai-foxhop-net,7.72,3.18,1.38,62,63,healthy
1770574817,cammy-foxhop-net,32.1,10.74,4.57,285,290,healthy
1770574817,ai-foxhop-net,7.98,3.31,1.43,62,63,healthy
1770574823,cammy-foxhop-net,31.29,10.93,4.67,285,291,healthy
1770574823,ai-foxhop-net,7.99,3.39,1.47,62,63,healthy
1770574828,cammy-foxhop-net,32.64,11.87,5.04,286,292,healthy
1770574828,ai-foxhop-net,8.09,3.58,1.55,63,63,healthy
1770574834,cammy-foxhop-net,32.27,12.14,5.16,289,290,healthy
1770574834,ai-foxhop-net,8.4,3.72,1.6,62,64,healthy
1770574840,cammy-foxhop-net,30.73,12.16,5.21,288,290,healthy
1770574840,ai-foxhop-net,7.81,3.67,1.6,63,63,healthy
1770574846,cammy-foxhop-net,28.83,12.07,5.22,288,292,healthy
1770574846,ai-foxhop-net,9.03,3.99,1.71,62,63,healthy
1770574851,cammy-foxhop-net,28.36,12.25,5.31,283,293,healthy
1770574851,ai-foxhop-net,8.38,3.94,1.71,62,64,healthy
1770574858,cammy-foxhop-net,27.85,12.42,5.4,285,292,healthy
1770574858,ai-foxhop-net,8.19,3.98,1.73,62,64,healthy
1770574864,cammy-foxhop-net,30.72,13.54,5.84,284,291,healthy
1770574864,ai-foxhop-net,8.21,4.11,1.8,63,63,healthy
1770574870,cammy-foxhop-net,36.03,14.92,6.33,283,291,healthy
1770574870,ai-foxhop-net,10.2,4.59,1.97,63,63,healthy
1770574877,cammy-foxhop-net,36.19,15.31,6.5,281,293,healthy
1770574877,ai-foxhop-net,10.34,4.71,2.02,61,65,healthy
1770574882,cammy-foxhop-net,37.54,15.93,6.75,280,292,healthy
1770574882,ai-foxhop-net,14.48,5.66,2.35,57,64,healthy
1770574888,cammy-foxhop-net,39.17,16.63,7.03,282,294,healthy
1770574888,ai-foxhop-net,15.88,6.1,2.5,61,64,healthy
1770574893,cammy-foxhop-net,46.29,18.48,7.68,281,291,healthy
1770574893,ai-foxhop-net,15.89,6.27,2.58,61,65,healthy
1770574898,cammy-foxhop-net,46.26,18.94,7.88,280,293,healthy
1770574898,ai-foxhop-net,17.34,6.73,2.75,62,63,healthy
1770574904,cammy-foxhop-net,47.82,20.17,8.41,283,293,healthy
1770574904,ai-foxhop-net,15.14,6.6,2.75,63,63,healthy
1770574909,cammy-foxhop-net,48.39,20.75,8.66,283,294,healthy
1770574909,ai-foxhop-net,15.61,6.84,2.85,63,63,healthy
1770574914,cammy-foxhop-net,48.12,21.16,8.85,285,291,healthy
1770574914,ai-foxhop-net,14.6,6.78,2.85,61,64,healthy
1770574920,cammy-foxhop-net,49.39,21.87,9.15,283,293,healthy
1770574920,ai-foxhop-net,14.8,6.95,2.92,63,63,healthy
1770574925,cammy-foxhop-net,51.36,22.73,9.5,283,290,healthy
1770574925,ai-foxhop-net,14.65,7.05,2.98,63,63,healthy
1770574931,cammy-foxhop-net,51.25,23.19,9.71,280,292,healthy
1770574931,ai-foxhop-net,15.08,7.27,3.07,62,64,healthy
1770574936,cammy-foxhop-net,49.87,23.37,9.84,280,292,healthy
1770574936,ai-foxhop-net,17.4,7.87,3.29,61,64,healthy
1770574942,cammy-foxhop-net,50.04,23.84,10.07,282,291,healthy
1770574942,ai-foxhop-net,17.77,8.11,3.39,62,63,healthy
1770574947,cammy-foxhop-net,50.68,24.41,10.33,281,291,healthy
1770574947,ai-foxhop-net,18.1,8.34,3.49,61,64,healthy
1770574953,cammy-foxhop-net,49.34,24.57,10.46,283,294,healthy
1770574953,ai-foxhop-net,17.78,8.43,3.55,62,65,healthy
1770574958,cammy-foxhop-net,49.24,24.96,10.66,280,295,healthy
1770574958,ai-foxhop-net,17.07,8.44,3.58,62,63,healthy
1770574963,cammy-foxhop-net,56.02,26.77,11.32,278,292,healthy
1770574963,ai-foxhop-net,16.67,8.5,3.62,60,65,healthy
1770574969,cammy-foxhop-net,55.3,27.57,11.75,277,294,healthy
1770574969,ai-foxhop-net,18.52,9.18,3.89,62,64,healthy
