timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769200126,1.02,5.96,13.13,131.9,257.7,34.9,314,2,2,140,200
1769200131,2.54,6.19,13.17,131.5,258.0,34.8,310,2,5,342,200
1769200137,3.46,6.32,13.17,131.5,258.0,34.8,310,2,5,217,200
1769200143,5.35,6.66,13.25,131.5,258.0,34.8,310,2,5,237,200
1769200148,6.44,6.87,13.28,131.9,257.6,34.9,312,3,3,206,200
1769200154,8.33,7.25,13.37,131.5,257.9,34.8,305,6,6,405,200
1769200160,0,0,0,0,0,0,0,0,0,5413,200
1769200171,0,0,0,0,0,0,0,0,0,5398,200
1769200181,0,0,0,0,0,0,0,0,0,5208,200
1769200192,30.39,13.42,15.21,131.5,257.8,34.8,310,0,2,4213,200
1769200201,0,0,0,0,0,0,0,0,0,5225,200
1769200212,0,0,0,0,0,0,0,0,0,5191,200
1769200222,31.13,15.42,15.8,131.5,257.9,34.8,306,4,5,2659,200
1769200230,30.88,15.63,15.87,131.4,257.9,34.8,305,5,3,210,200
1769200236,28.81,15.45,15.81,131.4,258.0,34.8,303,7,5,175,200
1769200241,27.06,15.31,15.76,131.2,258.1,34.7,299,9,7,2211,200
1769200249,0,0,0,0,0,0,0,0,0,5202,200
1769200259,0,0,0,0,0,0,0,0,0,5205,200
1769200270,0,0,0,0,0,0,0,0,0,5208,200
1769200281,0,0,0,0,0,0,0,0,0,5208,200
1769200291,15.75,14.06,15.31,130.7,258.6,34.6,299,4,6,3613,200
1769200300,17.05,14.36,15.4,129.8,259.3,34.4,297,4,8,2883,200
1769200309,18.52,14.77,15.52,130.3,258.8,34.5,298,4,7,4051,200
1769200318,19.94,15.21,15.65,130.3,258.7,34.5,298,6,6,2751,200
1769200326,20.19,15.34,15.69,130.1,258.9,34.4,302,3,3,5188,200
1769200336,17.97,15.08,15.6,130.1,258.9,34.4,304,3,1,5148,200
1769200347,17.17,14.96,15.56,130.1,258.9,34.4,304,5,1,230,200
1769200352,15.8,14.71,15.48,130.1,258.9,34.4,304,6,0,235,200
1769200358,15.09,14.58,15.43,130.0,259.0,34.4,302,6,2,224,200
1769200363,15.0,14.57,15.42,130.3,258.7,34.5,294,11,9,346,200
1769200369,24.89,16.73,16.12,129.9,259.1,34.4,290,7,13,4426,200
1769200379,29.62,17.85,16.49,129.9,259.1,34.4,290,7,13,2269,200
1769200386,0,0,0,0,0,0,0,0,0,5371,200
1769200397,0,0,0,0,0,0,0,0,0,5204,200
1769200408,0,0,0,0,0,0,0,0,0,5368,200
1769200418,32.39,20.34,17.4,130.3,258.7,34.5,304,6,1,277,200
1769200424,27.8,19.75,17.24,130.3,258.7,34.5,304,5,1,3918,200
1769200433,26.93,19.7,17.23,130.1,258.9,34.4,300,7,4,149,200
1769200439,27.66,19.97,17.34,129.9,259.1,34.4,296,7,8,150,200
1769200444,32.41,21.26,17.78,129.4,259.3,34.3,288,9,14,3676,200
1769200453,37.26,22.66,18.28,130.1,258.6,34.4,287,6,14,3368,200
1769200462,39.32,23.33,18.52,129.4,259.3,34.2,281,13,14,206,200
1769200468,41.38,24.03,18.77,129.9,258.8,34.4,282,13,13,1671,200
1769200475,0,0,0,0,0,0,0,0,0,5203,200
1769200485,0,0,0,0,0,0,0,0,0,5189,200
1769200496,0,0,0,0,0,0,0,0,0,5213,200
1769200506,36.09,25.21,19.41,129.3,259.3,34.2,295,8,11,327,200
1769200512,34.88,25.14,19.42,129.0,259.5,34.2,290,10,14,209,200
1769200517,0,0,0,0,0,0,0,0,0,5198,200
1769200528,0,0,0,0,0,0,0,0,0,5208,200
1769200539,44.44,28.17,20.57,129.5,259.0,34.3,287,6,14,2483,200
1769200546,0,0,0,0,0,0,0,0,0,5205,200
1769200557,42.91,28.98,21.01,129.6,259.0,34.3,300,8,4,240,200
1769200562,44.52,29.54,21.23,129.1,259.4,34.2,290,12,11,168,200
1769200568,0,0,0,0,0,0,0,0,0,5277,200
1769200579,0,0,0,0,0,0,0,0,0,5486,200
1769200589,53.12,32.93,22.62,129.4,259.2,34.2,288,6,13,4525,200
1769200599,0,0,0,0,0,0,0,0,0,5205,200
1769200610,49.86,33.57,23.05,130.1,258.4,34.4,300,9,3,1428,200
1769200617,48.75,33.61,23.12,130.0,258.6,34.4,296,11,7,204,200
1769200622,49.33,33.98,23.3,130.2,258.4,34.5,292,11,11,173,200
1769200628,0,0,0,0,0,0,0,0,0,5196,200
1769200638,0,0,0,0,0,0,0,0,0,5197,200
1769200649,53.11,36.35,24.42,130.4,258.2,34.5,296,8,8,3059,200
1769200657,51.1,36.21,24.44,130.2,258.4,34.5,301,7,4,3885,200
1769200666,0,0,0,0,0,0,0,0,0,5161,200
1769200677,0,0,0,0,0,0,0,0,0,5205,200
1769200687,34.56,33.66,23.97,130.0,258.5,34.4,301,7,4,3873,200
1769200696,33.15,33.39,23.99,130.0,258.5,34.4,300,5,5,4884,200
1769200707,33.82,33.54,24.14,130.2,258.4,34.4,300,6,5,4832,200
1769200717,31.17,32.99,24.06,129.9,258.6,34.4,304,8,1,199,200
1769200722,30.84,32.89,24.08,130.0,258.5,34.4,303,8,3,213,200
1769200728,28.93,32.46,23.99,130.0,258.5,34.4,302,9,3,2807,200
1769200736,27.1,31.95,23.91,130.1,258.5,34.4,304,6,1,2210,200
1769200744,25.32,31.41,23.82,130.1,258.5,34.4,304,10,0,5207,200
1769200754,25.7,31.27,23.85,130.1,258.4,34.4,304,6,1,2458,200
1769200762,24.37,30.9,23.77,130.4,258.2,34.5,303,7,3,3926,200
1769200771,24.33,30.63,23.8,130.4,258.2,34.5,302,11,3,3141,200
1769200780,22.54,30.15,23.68,130.1,258.5,34.4,305,10,0,457,200
1769200786,21.3,29.77,23.6,130.1,258.4,34.4,304,7,1,3989,200
1769200795,20.51,29.31,23.51,130.1,258.4,34.4,304,9,1,1440,200
1769200802,18.94,28.84,23.39,130.1,258.5,34.4,304,9,0,207,200
