timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769179984,2.44,2.08,5.38,126.2,261.5,33.4,304,2,2,225,200
1769179989,2.32,2.06,5.35,126.3,261.4,33.4,303,2,3,276,200
1769179995,3.58,2.33,5.42,126.0,261.7,33.3,302,2,4,281,200
1769180001,4.17,2.47,5.45,125.7,261.9,33.3,296,5,8,148,200
1769180006,0,0,0,0,0,0,0,0,0,5221,200
1769180017,13.97,4.83,6.17,126.5,261.1,33.5,296,2,8,442,200
1769180022,16.37,5.48,6.37,125.8,261.8,33.3,298,2,6,221,200
1769180028,17.22,5.84,6.48,126.0,261.7,33.3,301,2,3,205,200
1769180034,16.41,5.86,6.48,126.0,261.7,33.3,298,8,5,194,200
1769180039,0,0,0,0,0,0,0,0,0,5203,200
1769180050,0,0,0,0,0,0,0,0,0,5199,200
1769180060,0,0,0,0,0,0,0,0,0,5186,200
1769180071,0,0,0,0,0,0,0,0,0,5220,200
1769180081,35.7,13.04,8.91,125.6,261.8,33.3,298,5,4,380,200
1769180087,33.88,13.04,8.93,125.5,262.0,33.2,298,5,3,240,200
1769180093,32.85,13.18,9.0,125.4,262.1,33.2,294,7,8,637,200
1769180099,0,0,0,0,0,0,0,0,0,5452,200
1769180109,33.58,14.3,9.43,125.1,262.3,33.1,293,4,9,252,200
1769180115,33.69,14.64,9.57,125.1,262.3,33.1,293,4,9,210,200
1769180120,34.35,15.41,9.88,125.8,261.6,33.3,292,3,11,2827,200
1769180129,0,0,0,0,0,0,0,0,0,5223,200
1769180139,35.26,16.56,10.34,126.1,261.4,33.4,300,4,4,642,200
1769180145,30.75,16.21,10.3,126.1,261.4,33.4,302,6,1,3946,200
1769180155,0,0,0,0,0,0,0,0,0,5209,200
1769180165,0,0,0,0,0,0,0,0,0,5159,200
1769180176,0,0,0,0,0,0,0,0,0,5203,200
1769180186,35.53,19.54,11.68,126.1,261.4,33.4,302,6,2,2539,200
1769180194,34.04,19.5,11.71,125.9,261.5,33.3,300,5,3,533,200
1769180200,33.72,19.67,11.81,125.9,261.5,33.3,292,9,10,378,200
1769180206,0,0,0,0,0,0,0,0,0,5204,200
1769180217,0,0,0,0,0,0,0,0,0,5235,200
1769180227,0,0,0,0,0,0,0,0,0,5219,200
1769180238,39.51,23.03,13.27,126.1,261.3,33.4,295,7,8,366,200
1769180244,38.75,23.14,13.36,125.9,261.5,33.3,293,9,6,215,200
1769180249,37.73,23.19,13.43,125.5,261.9,33.2,285,15,14,204,200
1769180255,42.05,24.59,13.99,125.2,262.2,33.1,280,10,14,4612,200
1769180265,0,0,0,0,0,0,0,0,0,5210,200
1769180275,47.54,26.7,14.86,125.2,262.1,33.1,282,8,11,220,200
1769180281,51.81,28.3,15.5,125.1,262.2,33.1,283,8,13,209,200
1769180286,50.14,28.34,15.58,125.2,262.0,33.1,288,7,12,2770,200
1769180294,49.57,28.58,15.73,125.6,261.6,33.3,287,12,12,206,200
1769180300,49.12,28.84,15.88,125.4,261.9,33.2,279,14,14,195,200
1769180305,51.3,29.97,16.39,124.3,262.8,32.9,278,10,13,1087,200
1769180312,0,0,0,0,0,0,0,0,0,5203,200
1769180322,0,0,0,0,0,0,0,0,0,5210,200
1769180333,0,0,0,0,0,0,0,0,0,5206,200
1769180344,51.81,32.63,17.79,124.8,262.5,33.0,290,8,1,2061,200
1769180351,53.67,33.6,18.26,124.7,262.5,33.0,285,9,14,192,200
1769180356,53.21,33.84,18.42,124.5,262.7,33.0,282,10,14,200,200
1769180362,0,0,0,0,0,0,0,0,0,5505,200
1769180373,56.65,35.56,19.24,124.8,262.4,33.0,276,8,14,208,200
1769180378,57.73,36.51,19.72,124.2,263.0,32.9,276,6,14,2577,200
1769180387,0,0,0,0,0,0,0,0,0,5513,200
1769180397,0,0,0,0,0,0,0,0,0,4350,200
1769180407,52.31,37.15,20.39,124.1,263.0,32.9,289,8,1,288,200
1769180413,50.76,37.08,20.46,124.4,262.8,32.9,288,8,14,212,200
1769180418,52.22,37.61,20.72,124.5,262.7,33.0,287,9,14,207,200
1769180424,58.58,39.43,21.49,124.6,262.6,33.0,286,10,14,4875,200
1769180434,60.7,40.18,21.83,125.2,262.0,33.1,277,13,14,676,200
1769180440,59.98,40.72,22.2,125.1,262.1,33.1,272,17,14,416,200
1769180447,0,0,0,0,0,0,0,0,0,5167,200
1769180457,0,0,0,0,0,0,0,0,0,5201,200
1769180468,61.85,42.89,23.43,124.8,262.4,33.0,285,8,13,246,200
1769180473,57.62,42.33,23.35,124.8,262.4,33.0,285,8,13,198,200
1769180479,58.85,42.84,23.62,124.8,262.4,33.0,285,8,13,133,200
1769180484,57.98,42.93,23.75,124.8,262.4,33.0,285,8,13,204,200
1769180490,59.26,43.67,24.2,125.5,261.6,33.2,284,9,14,667,200
1769180496,62.13,44.53,24.58,125.5,261.6,33.2,284,7,14,2468,200
1769180504,0,0,0,0,0,0,0,0,0,5206,200
1769180514,51.31,43.27,24.59,125.8,261.5,33.3,298,7,9,2695,200
1769180522,55.53,44.28,25.02,125.8,261.5,33.3,298,6,9,1135,200
1769180529,54.44,44.25,25.11,125.9,261.4,33.3,294,9,13,165,200
1769180534,0,0,0,0,0,0,0,0,0,5204,200
1769180545,0,0,0,0,0,0,0,0,0,5192,200
1769180555,0,0,0,0,0,0,0,0,0,5245,200
1769180566,52.89,45.35,26.3,126.9,260.4,33.6,302,8,5,773,200
1769180572,49.22,44.71,26.2,126.8,260.6,33.6,302,9,2,197,200
1769180578,45.92,44.1,26.1,127.0,260.3,33.6,302,8,2,212,200
1769180583,43.12,43.55,26.02,126.3,261.0,33.4,303,7,1,215,200
1769180589,39.99,42.9,25.9,126.3,261.0,33.4,303,7,1,148,200
1769180594,36.79,42.19,25.76,126.3,261.0,33.4,303,7,1,187,200
1769180600,33.84,41.48,25.62,126.3,261.0,33.4,303,6,1,232,200
1769180605,30.19,40.46,25.46,126.3,261.0,33.4,303,6,1,218,200
1769180611,28.57,39.96,25.38,126.3,261.0,33.4,303,6,1,204,200
1769180616,26.77,39.39,25.27,126.3,261.0,33.4,304,6,1,260,200
1769180622,24.62,38.74,25.14,126.3,261.0,33.4,304,6,1,208,200
1769180628,22.81,38.13,25.01,126.3,261.0,33.4,304,6,1,211,200
1769180633,20.98,37.49,24.88,126.3,261.0,33.4,304,5,1,213,200
1769180639,19.86,36.99,24.78,126.3,261.0,33.4,304,5,1,204,200
1769180644,19.71,36.67,24.75,126.2,261.1,33.4,305,5,1,219,200
1769180650,18.13,36.06,24.61,126.2,261.1,33.4,305,5,1,210,200
1769180655,15.35,34.87,24.35,126.2,261.1,33.4,305,5,1,208,200
1769180661,14.12,34.3,24.22,126.2,261.1,33.4,305,5,1,150,200
1769180666,14.51,34.04,24.19,126.2,261.1,33.4,305,5,1,204,200
1769180672,16.23,34.07,24.25,126.3,261.0,33.4,302,6,5,207,200
1769180677,17.73,34.09,24.31,126.3,261.0,33.4,302,5,6,212,200
1769180683,17.27,33.72,24.24,126.7,260.6,33.5,304,5,4,1647,200
1769180690,17.41,33.48,24.22,126.6,260.7,33.5,308,5,0,221,200
1769180695,15.76,32.59,24.02,126.3,261.0,33.4,305,6,3,447,200
1769180701,15.86,32.33,23.99,126.3,261.0,33.4,300,5,7,4241,200
1769180711,0,0,0,0,0,0,0,0,0,5230,200
1769180722,21.58,32.58,24.25,127.0,260.3,33.6,304,6,4,209,200
