timestamp,pool_id,load1,load5,load15,available,total,status
1771081251,cammy-foxhop-net,21.59,8.88,4.32,286,290,healthy
1771081251,ai-foxhop-net,11.87,5.54,2.5,61,66,healthy
1771081256,cammy-foxhop-net,22.9,9.37,4.5,285,293,healthy
1771081256,ai-foxhop-net,12.12,5.69,2.56,63,63,healthy
1771081262,cammy-foxhop-net,23.55,9.73,4.64,284,293,healthy
1771081262,ai-foxhop-net,11.47,5.67,2.57,63,63,healthy
1771081267,cammy-foxhop-net,24.71,10.2,4.82,285,292,healthy
1771081267,ai-foxhop-net,11.91,5.85,2.65,62,64,healthy
1771081272,cammy-foxhop-net,31.06,11.75,5.35,283,293,healthy
1771081272,ai-foxhop-net,12.0,5.97,2.7,63,63,healthy
1771081278,cammy-foxhop-net,31.21,12.11,5.5,285,292,healthy
1771081278,ai-foxhop-net,11.36,5.94,2.71,63,63,healthy
1771081284,cammy-foxhop-net,31.6,12.5,5.66,286,292,healthy
1771081284,ai-foxhop-net,10.77,5.91,2.72,62,64,healthy
1771081289,cammy-foxhop-net,31.39,12.78,5.79,282,293,healthy
1771081289,ai-foxhop-net,10.63,5.96,2.75,63,63,healthy
1771081294,cammy-foxhop-net,30.03,13.1,5.97,282,292,healthy
1771081294,ai-foxhop-net,9.96,5.98,2.79,63,63,healthy
1771081300,cammy-foxhop-net,30.51,13.48,6.13,281,293,healthy
1771081300,ai-foxhop-net,9.64,5.98,2.81,63,63,healthy
1771081307,cammy-foxhop-net,31.03,13.87,6.3,287,290,healthy
1771081307,ai-foxhop-net,10.63,6.24,2.91,61,64,healthy
1771081313,cammy-foxhop-net,31.83,14.32,6.48,285,292,healthy
1771081313,ai-foxhop-net,9.78,6.14,2.9,63,63,healthy
1771081319,cammy-foxhop-net,31.76,14.6,6.62,285,292,healthy
1771081319,ai-foxhop-net,9.16,6.07,2.89,63,63,healthy
1771081325,cammy-foxhop-net,30.95,14.99,6.83,287,291,healthy
1771081325,ai-foxhop-net,9.05,6.15,2.95,63,63,healthy
1771081331,cammy-foxhop-net,29.51,14.96,6.86,286,291,healthy
1771081331,ai-foxhop-net,8.32,6.05,2.94,63,63,healthy
