timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769638672,0,0,0,0,0,0,0,0,0,396,200
1769638678,0,0,0,0,0,0,0,0,0,427,200
1769638684,0,0,0,0,0,0,0,0,0,192,200
1769638689,0,0,0,0,0,0,0,0,0,143,200
1769638694,0,0,0,0,0,0,0,0,0,184,200
1769638700,0,0,0,0,0,0,0,0,0,165,200
1769638705,0,0,0,0,0,0,0,0,0,441,200
1769638711,0,0,0,0,0,0,0,0,0,409,200
1769638717,0,0,0,0,0,0,0,0,0,209,200
1769638723,0,0,0,0,0,0,0,0,0,188,200
1769638728,0,0,0,0,0,0,0,0,0,184,200
1769638734,0,0,0,0,0,0,0,0,0,186,200
1769638739,0,0,0,0,0,0,0,0,0,229,200
1769638745,0,0,0,0,0,0,0,0,0,187,200
1769638751,0,0,0,0,0,0,0,0,0,182,200
1769638756,0,0,0,0,0,0,0,0,0,194,200
1769638762,0,0,0,0,0,0,0,0,0,171,200
1769638767,0,0,0,0,0,0,0,0,0,183,200
1769638773,0,0,0,0,0,0,0,0,0,212,200
1769638778,0,0,0,0,0,0,0,0,0,185,200
1769638784,0,0,0,0,0,0,0,0,0,220,200
1769638789,0,0,0,0,0,0,0,0,0,135,200
1769638795,0,0,0,0,0,0,0,0,0,180,200
1769638800,0,0,0,0,0,0,0,0,0,166,200
1769638806,0,0,0,0,0,0,0,0,0,182,200
1769638811,0,0,0,0,0,0,0,0,0,186,200
1769638817,0,0,0,0,0,0,0,0,0,182,200
1769638822,0,0,0,0,0,0,0,0,0,191,200
1769638828,0,0,0,0,0,0,0,0,0,176,200
1769638833,0,0,0,0,0,0,0,0,0,300,200
1769638839,0,0,0,0,0,0,0,0,0,189,200
1769638845,0,0,0,0,0,0,0,0,0,250,200
1769638850,0,0,0,0,0,0,0,0,0,193,200
1769638856,0,0,0,0,0,0,0,0,0,184,200
1769638861,0,0,0,0,0,0,0,0,0,171,200
1769638867,0,0,0,0,0,0,0,0,0,142,200
1769638872,0,0,0,0,0,0,0,0,0,199,200
1769638878,0,0,0,0,0,0,0,0,0,181,200
1769638883,0,0,0,0,0,0,0,0,0,183,200
1769638889,0,0,0,0,0,0,0,0,0,216,200
1769638894,0,0,0,0,0,0,0,0,0,209,200
1769638900,0,0,0,0,0,0,0,0,0,159,200
1769638905,0,0,0,0,0,0,0,0,0,185,200
1769638911,0,0,0,0,0,0,0,0,0,194,200
1769638916,0,0,0,0,0,0,0,0,0,186,200
1769638922,0,0,0,0,0,0,0,0,0,162,200
1769638927,0,0,0,0,0,0,0,0,0,163,200
