timestamp,pool_id,load1,load5,load15,available,total,status
1769638553,ai-foxhop-net,13.87,12.4,6.35,44,50,healthy
1769638553,cammy-foxhop-net,58.99,42.25,21.04,197,225,healthy
1769638559,ai-foxhop-net,13.87,12.4,6.35,44,50,healthy
1769638559,cammy-foxhop-net,58.99,42.25,21.04,197,225,healthy
1769638564,ai-foxhop-net,13.72,12.39,6.38,44,50,healthy
1769638564,cammy-foxhop-net,58.11,42.34,21.18,197,225,healthy
1769638570,ai-foxhop-net,12.0,12.07,6.34,45,50,healthy
1769638570,cammy-foxhop-net,55.36,42.27,21.39,197,225,healthy
1769638575,ai-foxhop-net,15.52,12.8,6.6,46,64,healthy
1769638575,cammy-foxhop-net,53.24,42.04,21.43,205,236,healthy
1769638581,ai-foxhop-net,24.85,14.78,7.28,51,68,healthy
1769638581,cammy-foxhop-net,57.63,43.14,21.89,204,236,healthy
