timestamp,pool_id,load1,load5,load15,available,total,status
1769637840,ai-foxhop-net,0.96,0.89,0.66,91,91,healthy
1769637840,cammy-foxhop-net,1.0,0.82,0.96,332,332,healthy
1769637846,ai-foxhop-net,0.88,0.88,0.65,90,91,healthy
1769637846,cammy-foxhop-net,1.0,0.82,0.96,332,332,healthy
1769637851,ai-foxhop-net,0.81,0.86,0.65,88,88,healthy
1769637851,cammy-foxhop-net,1.88,1.01,1.02,330,332,healthy
1769637856,ai-foxhop-net,0.75,0.85,0.65,88,88,healthy
1769637856,cammy-foxhop-net,1.89,1.02,1.02,330,332,healthy
1769637862,ai-foxhop-net,0.68,0.84,0.64,88,88,healthy
1769637862,cammy-foxhop-net,2.06,1.07,1.04,330,332,healthy
1769637867,ai-foxhop-net,0.58,0.81,0.64,77,78,healthy
1769637867,cammy-foxhop-net,2.85,1.25,1.1,328,334,healthy
1769637873,ai-foxhop-net,0.58,0.81,0.64,77,78,healthy
1769637873,cammy-foxhop-net,5.83,1.9,1.31,321,333,healthy
1769637879,ai-foxhop-net,1.03,0.9,0.67,74,74,healthy
1769637879,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769637885,ai-foxhop-net,0.94,0.88,0.66,74,74,healthy
1769637885,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769637890,ai-foxhop-net,0.87,0.87,0.66,71,74,healthy
1769637890,cammy-foxhop-net,16.97,4.7,2.24,319,330,healthy
1769637896,ai-foxhop-net,0.87,0.87,0.66,71,74,healthy
1769637896,cammy-foxhop-net,21.14,5.77,2.6,319,330,healthy
1769637901,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637901,cammy-foxhop-net,21.45,6.09,2.72,320,330,healthy
1769637907,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637907,cammy-foxhop-net,21.45,6.09,2.72,320,330,healthy
1769637913,ai-foxhop-net,1.84,1.13,0.75,54,67,healthy
1769637913,cammy-foxhop-net,19.74,6.48,2.9,327,330,healthy
1769637918,ai-foxhop-net,1.84,1.13,0.75,54,67,healthy
1769637918,cammy-foxhop-net,19.74,6.48,2.9,327,330,healthy
1769637924,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637924,cammy-foxhop-net,19.04,6.55,2.95,327,330,healthy
1769637929,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637929,cammy-foxhop-net,18.71,6.69,3.01,327,330,healthy
1769637935,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637935,cammy-foxhop-net,17.61,6.66,3.02,325,331,healthy
1769637940,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637940,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769637946,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637946,cammy-foxhop-net,16.49,6.96,3.18,324,330,healthy
1769637951,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637951,cammy-foxhop-net,15.49,6.91,3.18,323,330,healthy
1769637957,ai-foxhop-net,null,null,null,0,0,unhealthy
1769637957,cammy-foxhop-net,14.33,6.81,3.17,321,330,healthy
1769637962,ai-foxhop-net,1.19,1.07,0.75,44,58,healthy
1769637962,cammy-foxhop-net,13.51,6.76,3.18,320,331,healthy
1769637968,ai-foxhop-net,1.26,1.09,0.76,44,58,healthy
1769637968,cammy-foxhop-net,12.98,6.77,3.2,318,332,healthy
1769637973,ai-foxhop-net,1.16,1.07,0.75,45,59,healthy
1769637973,cammy-foxhop-net,15.23,7.34,3.4,317,333,healthy
1769637979,ai-foxhop-net,1.07,1.05,0.75,44,59,healthy
1769637979,cammy-foxhop-net,15.69,7.56,3.49,317,334,healthy
1769637984,ai-foxhop-net,0.98,1.03,0.74,44,59,healthy
1769637984,cammy-foxhop-net,17.88,8.29,3.77,315,334,healthy
1769637990,ai-foxhop-net,3.38,1.53,0.91,43,73,healthy
1769637990,cammy-foxhop-net,17.73,8.42,3.84,316,334,healthy
1769637995,ai-foxhop-net,6.08,2.12,1.1,42,73,healthy
1769637995,cammy-foxhop-net,17.27,8.48,3.88,316,334,healthy
1769638001,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638001,cammy-foxhop-net,17.27,8.48,3.88,316,334,healthy
1769638007,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638007,cammy-foxhop-net,14.92,8.26,3.86,316,334,healthy
1769638012,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638012,cammy-foxhop-net,13.89,8.16,3.85,316,334,healthy
1769638018,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638018,cammy-foxhop-net,13.34,8.14,3.87,314,334,healthy
1769638023,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638023,cammy-foxhop-net,12.59,8.07,3.87,313,334,healthy
1769638029,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638029,cammy-foxhop-net,11.74,7.97,3.86,311,334,healthy
1769638034,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638034,cammy-foxhop-net,11.04,7.89,3.86,310,334,healthy
1769638040,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638040,cammy-foxhop-net,10.74,7.92,3.91,307,334,healthy
1769638045,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638045,cammy-foxhop-net,10.74,7.92,3.91,307,334,healthy
1769638051,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638051,cammy-foxhop-net,11.48,8.12,4.0,305,334,healthy
1769638056,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638056,cammy-foxhop-net,10.74,8.07,4.03,303,334,healthy
1769638062,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638062,cammy-foxhop-net,10.04,7.97,4.01,302,334,healthy
1769638067,ai-foxhop-net,5.0,2.79,1.42,63,81,healthy
1769638067,cammy-foxhop-net,9.4,7.87,4.0,300,334,healthy
1769638073,ai-foxhop-net,4.6,2.75,1.42,63,81,healthy
1769638073,cammy-foxhop-net,10.41,8.11,4.1,299,334,healthy
1769638078,ai-foxhop-net,4.23,2.7,1.41,61,81,healthy
1769638078,cammy-foxhop-net,11.1,8.29,4.18,299,334,healthy
1769638084,ai-foxhop-net,3.89,2.65,1.4,60,81,healthy
1769638084,cammy-foxhop-net,10.53,8.22,4.18,298,334,healthy
1769638089,ai-foxhop-net,3.58,2.61,1.39,59,81,healthy
1769638089,cammy-foxhop-net,9.93,8.13,4.17,297,334,healthy
1769638095,ai-foxhop-net,3.25,2.57,1.39,59,81,healthy
1769638095,cammy-foxhop-net,10.12,8.22,4.25,294,334,healthy
1769638100,ai-foxhop-net,3.23,2.58,1.4,59,81,healthy
1769638100,cammy-foxhop-net,10.12,8.22,4.25,294,334,healthy
1769638106,ai-foxhop-net,3.23,2.58,1.4,59,81,healthy
1769638106,cammy-foxhop-net,9.46,8.15,4.27,292,334,healthy
1769638111,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638111,cammy-foxhop-net,8.71,8.01,4.24,292,334,healthy
1769638117,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638117,cammy-foxhop-net,9.45,8.18,4.32,292,334,healthy
1769638122,ai-foxhop-net,4.63,3.0,1.57,60,85,healthy
1769638122,cammy-foxhop-net,10.3,8.38,4.4,291,334,healthy
1769638128,ai-foxhop-net,4.26,2.95,1.56,60,85,healthy
1769638128,cammy-foxhop-net,9.55,8.25,4.38,289,334,healthy
1769638133,ai-foxhop-net,3.91,2.9,1.55,60,85,healthy
1769638133,cammy-foxhop-net,9.27,8.22,4.39,288,334,healthy
1769638139,ai-foxhop-net,5.36,3.22,1.66,60,85,healthy
1769638139,cammy-foxhop-net,8.92,8.16,4.39,286,335,healthy
1769638144,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638144,cammy-foxhop-net,27.79,12.09,5.71,284,335,healthy
1769638150,ai-foxhop-net,5.44,3.31,1.71,62,88,healthy
1769638150,cammy-foxhop-net,34.61,13.77,6.28,284,335,healthy
1769638155,ai-foxhop-net,4.67,3.21,1.69,60,88,healthy
1769638155,cammy-foxhop-net,32.32,13.64,6.28,285,335,healthy
1769638161,ai-foxhop-net,4.38,3.18,1.69,58,88,healthy
1769638161,cammy-foxhop-net,30.69,13.61,6.31,285,335,healthy
1769638167,ai-foxhop-net,4.03,3.12,1.68,57,88,healthy
1769638167,cammy-foxhop-net,30.16,13.78,6.41,285,335,healthy
1769638172,ai-foxhop-net,4.11,3.15,1.7,56,94,healthy
1769638172,cammy-foxhop-net,28.62,13.74,6.43,284,338,healthy
1769638178,ai-foxhop-net,5.78,3.52,1.82,57,94,healthy
1769638178,cammy-foxhop-net,27.45,13.74,6.47,282,338,healthy
1769638183,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638183,cammy-foxhop-net,26.77,13.83,6.54,282,338,healthy
1769638189,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638189,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638194,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638194,cammy-foxhop-net,23.71,13.6,6.54,284,338,healthy
1769638200,ai-foxhop-net,6.04,3.7,1.93,61,94,healthy
1769638200,cammy-foxhop-net,22.7,13.56,6.57,283,338,healthy
1769638205,ai-foxhop-net,8.68,4.29,2.12,61,94,healthy
1769638205,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638210,ai-foxhop-net,8.68,4.29,2.12,61,94,healthy
1769638210,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638216,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638216,cammy-foxhop-net,20.27,13.6,6.73,280,334,healthy
1769638222,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638222,cammy-foxhop-net,18.73,13.39,6.7,281,334,healthy
1769638228,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638228,cammy-foxhop-net,17.31,13.19,6.67,281,334,healthy
1769638234,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638234,cammy-foxhop-net,16.03,13.05,6.7,281,334,healthy
1769638240,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638240,cammy-foxhop-net,16.03,13.05,6.7,281,334,healthy
1769638245,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638245,cammy-foxhop-net,15.79,13.05,6.73,280,334,healthy
1769638251,ai-foxhop-net,5.83,4.22,2.21,72,94,healthy
1769638251,cammy-foxhop-net,14.77,12.88,6.71,279,333,healthy
1769638256,ai-foxhop-net,5.92,4.27,2.24,73,94,healthy
1769638256,cammy-foxhop-net,13.9,12.73,6.7,278,332,healthy
1769638262,ai-foxhop-net,5.45,4.2,2.22,74,94,healthy
1769638262,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638267,ai-foxhop-net,4.84,4.11,2.22,68,90,healthy
1769638267,cammy-foxhop-net,14.73,12.93,6.89,269,328,healthy
1769638273,ai-foxhop-net,4.45,4.04,2.2,67,87,healthy
1769638273,cammy-foxhop-net,14.73,12.93,6.89,269,328,healthy
1769638279,ai-foxhop-net,4.89,4.14,2.25,69,90,healthy
1769638279,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638285,ai-foxhop-net,4.89,4.14,2.25,69,90,healthy
1769638285,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638290,ai-foxhop-net,4.5,4.07,2.23,69,90,healthy
1769638290,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638296,ai-foxhop-net,3.96,3.97,2.22,63,87,healthy
1769638296,cammy-foxhop-net,19.31,14.22,7.48,272,321,healthy
1769638302,ai-foxhop-net,3.64,3.9,2.21,42,73,healthy
1769638302,cammy-foxhop-net,19.93,14.43,7.58,274,321,healthy
1769638307,ai-foxhop-net,5.03,4.19,2.31,30,60,healthy
1769638307,cammy-foxhop-net,24.1,15.39,7.93,251,319,healthy
1769638313,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638313,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638318,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638318,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638324,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638324,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638329,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638329,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638335,ai-foxhop-net,8.63,5.37,2.77,38,56,healthy
1769638335,cammy-foxhop-net,39.28,19.9,9.67,254,293,healthy
1769638340,ai-foxhop-net,12.35,6.19,3.06,26,51,healthy
1769638340,cammy-foxhop-net,40.22,20.41,9.89,253,300,healthy
1769638346,ai-foxhop-net,15.52,6.95,3.32,21,52,healthy
1769638346,cammy-foxhop-net,40.45,20.79,10.07,243,291,healthy
1769638351,ai-foxhop-net,18.52,7.72,3.59,29,50,healthy
1769638351,cammy-foxhop-net,44.41,21.94,10.5,241,286,healthy
1769638357,ai-foxhop-net,18.52,7.72,3.59,29,50,healthy
1769638357,cammy-foxhop-net,44.41,21.94,10.5,241,286,healthy
1769638362,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638362,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638368,ai-foxhop-net,14.41,7.49,3.6,32,50,healthy
1769638368,cammy-foxhop-net,51.67,24.99,11.74,225,278,healthy
1769638373,ai-foxhop-net,16.54,8.04,3.8,32,50,healthy
1769638373,cammy-foxhop-net,51.67,24.99,11.74,225,278,healthy
1769638380,ai-foxhop-net,19.7,8.84,4.08,34,64,healthy
1769638380,cammy-foxhop-net,59.15,26.98,12.46,222,273,healthy
1769638385,ai-foxhop-net,19.7,8.84,4.08,34,64,healthy
1769638385,cammy-foxhop-net,58.57,27.4,12.67,223,261,healthy
1769638391,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638391,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638397,ai-foxhop-net,16.04,8.57,4.07,47,77,healthy
1769638397,cammy-foxhop-net,58.25,28.93,13.41,223,257,healthy
1769638403,ai-foxhop-net,23.09,10.3,4.68,43,70,healthy
1769638403,cammy-foxhop-net,59.83,29.74,13.76,216,261,healthy
1769638408,ai-foxhop-net,23.09,10.3,4.68,43,70,healthy
1769638408,cammy-foxhop-net,60.16,30.31,14.03,204,257,healthy
1769638414,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638414,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638419,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638419,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638425,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638425,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638430,ai-foxhop-net,17.86,10.19,4.8,58,77,healthy
1769638430,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638435,ai-foxhop-net,18.86,10.63,5.0,44,65,healthy
1769638435,cammy-foxhop-net,61.97,34.03,15.81,215,254,healthy
1769638441,ai-foxhop-net,18.86,10.63,5.0,38,60,healthy
1769638441,cammy-foxhop-net,63.26,34.76,16.14,210,250,healthy
1769638446,ai-foxhop-net,19.43,10.89,5.11,40,59,healthy
1769638446,cammy-foxhop-net,62.2,35.01,16.32,208,244,healthy
1769638452,ai-foxhop-net,19.43,10.89,5.11,40,59,healthy
1769638452,cammy-foxhop-net,62.5,35.53,16.59,207,242,healthy
1769638458,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638458,cammy-foxhop-net,60.62,35.59,16.71,207,241,healthy
1769638463,ai-foxhop-net,15.75,10.58,5.13,24,51,healthy
1769638463,cammy-foxhop-net,62.76,36.87,17.33,197,243,healthy
1769638469,ai-foxhop-net,18.41,11.21,5.37,20,49,healthy
1769638469,cammy-foxhop-net,61.66,37.07,17.5,193,235,healthy
1769638474,ai-foxhop-net,18.41,11.21,5.37,20,49,healthy
1769638474,cammy-foxhop-net,61.66,37.07,17.5,193,235,healthy
1769638480,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638480,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638486,ai-foxhop-net,null,null,null,0,0,unhealthy
1769638486,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769638491,ai-foxhop-net,16.04,11.2,5.49,28,51,healthy
