timestamp,pool_id,load1,load5,load15,available,total,status
1769296898,cammy-foxhop-net,28.5,16.58,7.38,276,295,healthy
1769296904,ai-foxhop-net,1.64,2.48,1.42,1,33,healthy
1769296904,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296909,ai-foxhop-net,1.51,2.44,1.41,1,33,healthy
1769296909,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296915,ai-foxhop-net,1.55,2.43,1.42,1,33,healthy
1769296915,cammy-foxhop-net,34.87,18.59,8.18,273,293,healthy
1769296920,ai-foxhop-net,1.51,2.41,1.41,0,33,degraded
1769296920,cammy-foxhop-net,37.37,19.37,8.49,273,293,healthy
1769296926,ai-foxhop-net,1.39,2.37,1.41,0,32,degraded
1769296926,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296931,ai-foxhop-net,1.17,2.29,1.39,0,32,degraded
1769296931,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296937,ai-foxhop-net,1.08,2.25,1.38,0,32,degraded
1769296937,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296943,ai-foxhop-net,1.07,2.23,1.38,0,32,degraded
1769296943,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296948,ai-foxhop-net,0.99,2.19,1.37,0,32,degraded
1769296948,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296954,ai-foxhop-net,0.91,2.16,1.37,0,32,degraded
1769296954,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296959,ai-foxhop-net,0.83,2.12,1.36,0,32,degraded
1769296959,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296965,ai-foxhop-net,0.77,2.09,1.35,0,32,degraded
1769296965,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296970,ai-foxhop-net,1.03,2.12,1.36,0,32,degraded
1769296970,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296976,ai-foxhop-net,0.94,2.08,1.36,0,32,degraded
1769296976,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296981,ai-foxhop-net,0.8,2.01,1.34,0,32,degraded
1769296981,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296987,ai-foxhop-net,0.73,1.98,1.33,0,32,degraded
1769296987,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296992,ai-foxhop-net,0.67,1.95,1.33,0,32,degraded
1769296992,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769296998,ai-foxhop-net,0.62,1.91,1.32,0,32,degraded
1769296998,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297003,ai-foxhop-net,0.57,1.88,1.31,0,32,degraded
1769297003,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297009,ai-foxhop-net,0.52,1.85,1.31,0,32,degraded
1769297009,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297014,ai-foxhop-net,0.48,1.82,1.3,0,32,degraded
1769297014,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297020,ai-foxhop-net,0.44,1.79,1.29,0,32,degraded
1769297020,cammy-foxhop-net,18.31,18.59,9.39,291,297,healthy
1769297025,ai-foxhop-net,0.49,1.78,1.29,0,32,degraded
1769297025,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297031,ai-foxhop-net,0.41,1.72,1.27,0,32,degraded
1769297031,cammy-foxhop-net,14.52,17.74,9.26,294,297,healthy
1769297036,ai-foxhop-net,0.38,1.69,1.27,0,32,degraded
1769297036,cammy-foxhop-net,14.52,17.74,9.26,294,297,healthy
1769297042,ai-foxhop-net,0.35,1.66,1.26,0,32,degraded
1769297042,cammy-foxhop-net,13.52,17.48,9.22,292,298,healthy
1769297047,ai-foxhop-net,0.32,1.63,1.25,0,32,degraded
1769297047,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297053,ai-foxhop-net,0.29,1.6,1.25,0,32,degraded
1769297053,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297058,ai-foxhop-net,0.35,1.59,1.25,0,32,degraded
1769297058,cammy-foxhop-net,13.6,17.29,9.29,290,296,healthy
1769297064,ai-foxhop-net,0.4,1.58,1.24,0,32,degraded
1769297064,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297069,ai-foxhop-net,0.37,1.56,1.24,0,32,degraded
1769297069,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297075,ai-foxhop-net,0.34,1.53,1.23,0,32,degraded
1769297075,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297081,ai-foxhop-net,2.8,2.02,1.39,0,32,degraded
1769297081,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297086,ai-foxhop-net,2.37,1.95,1.37,0,32,degraded
1769297086,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297092,ai-foxhop-net,2.18,1.92,1.37,0,32,degraded
1769297092,cammy-foxhop-net,13.2,16.72,9.4,291,297,healthy
1769297097,ai-foxhop-net,2.0,1.89,1.36,0,32,degraded
1769297097,cammy-foxhop-net,13.14,16.6,9.43,293,298,healthy
1769297103,ai-foxhop-net,1.84,1.86,1.35,0,32,degraded
1769297103,cammy-foxhop-net,13.12,16.54,9.45,293,298,healthy
1769297108,ai-foxhop-net,1.69,1.83,1.34,0,32,degraded
1769297108,cammy-foxhop-net,12.95,16.45,9.46,294,298,healthy
1769297114,ai-foxhop-net,1.56,1.8,1.34,0,32,degraded
1769297114,cammy-foxhop-net,12.16,16.22,9.43,295,298,healthy
1769297120,ai-foxhop-net,1.43,1.77,1.33,0,32,degraded
1769297120,cammy-foxhop-net,11.18,15.95,9.38,295,298,healthy
1769297125,ai-foxhop-net,1.32,1.74,1.32,0,32,degraded
1769297125,cammy-foxhop-net,10.37,15.71,9.33,294,298,healthy
1769297131,ai-foxhop-net,1.21,1.71,1.31,0,32,degraded
1769297131,cammy-foxhop-net,9.86,15.51,9.3,293,298,healthy
1769297136,ai-foxhop-net,1.17,1.68,1.31,0,32,degraded
1769297136,cammy-foxhop-net,10.45,15.45,9.35,292,298,healthy
1769297142,ai-foxhop-net,1.08,1.65,1.3,0,32,degraded
1769297142,cammy-foxhop-net,10.45,15.45,9.35,292,298,healthy
1769297147,ai-foxhop-net,2.11,1.86,1.37,0,32,degraded
1769297147,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297153,ai-foxhop-net,2.02,1.84,1.37,0,32,degraded
1769297153,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297158,ai-foxhop-net,1.86,1.81,1.36,0,32,degraded
1769297158,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297164,ai-foxhop-net,1.71,1.78,1.35,0,32,degraded
1769297164,cammy-foxhop-net,10.38,15.09,9.39,293,297,healthy
1769297169,ai-foxhop-net,1.66,1.77,1.35,0,32,degraded
1769297169,cammy-foxhop-net,10.75,15.09,9.43,292,298,healthy
1769297175,ai-foxhop-net,1.52,1.74,1.35,0,32,degraded
1769297175,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297181,ai-foxhop-net,1.4,1.71,1.34,0,32,degraded
1769297181,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297186,ai-foxhop-net,1.26,1.67,1.33,0,32,degraded
1769297186,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297192,ai-foxhop-net,1.16,1.64,1.32,0,32,degraded
1769297192,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297197,ai-foxhop-net,1.06,1.62,1.31,0,32,degraded
1769297197,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297203,ai-foxhop-net,0.98,1.59,1.31,0,32,degraded
1769297203,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297208,ai-foxhop-net,0.9,1.56,1.3,0,32,degraded
1769297208,cammy-foxhop-net,9.09,14.16,9.35,294,299,healthy
1769297214,ai-foxhop-net,0.83,1.54,1.29,0,32,degraded
1769297214,cammy-foxhop-net,9.0,14.05,9.35,295,299,healthy
1769297220,ai-foxhop-net,0.76,1.51,1.29,0,32,degraded
1769297220,cammy-foxhop-net,8.28,13.82,9.3,296,299,healthy
1769297225,ai-foxhop-net,0.7,1.48,1.28,0,32,degraded
1769297225,cammy-foxhop-net,7.86,13.64,9.26,296,299,healthy
1769297231,ai-foxhop-net,0.64,1.46,1.27,0,32,degraded
1769297231,cammy-foxhop-net,7.23,13.41,9.21,296,299,healthy
1769297236,ai-foxhop-net,0.71,1.44,1.27,0,32,degraded
1769297236,cammy-foxhop-net,6.12,12.97,9.11,296,299,healthy
1769297242,ai-foxhop-net,0.73,1.44,1.27,0,32,degraded
1769297242,cammy-foxhop-net,5.63,12.75,9.06,296,299,healthy
1769297247,ai-foxhop-net,0.67,1.41,1.26,0,32,degraded
1769297247,cammy-foxhop-net,5.18,12.54,9.01,296,299,healthy
1769297253,ai-foxhop-net,0.62,1.39,1.25,0,32,degraded
1769297253,cammy-foxhop-net,4.84,12.35,8.97,295,299,healthy
1769297258,ai-foxhop-net,0.57,1.37,1.25,0,32,degraded
1769297258,cammy-foxhop-net,5.9,12.45,9.02,294,300,healthy
1769297264,ai-foxhop-net,0.52,1.34,1.24,0,32,degraded
1769297264,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297270,ai-foxhop-net,0.56,1.34,1.24,0,32,degraded
1769297270,cammy-foxhop-net,7.07,12.49,9.07,292,299,healthy
1769297276,ai-foxhop-net,0.52,1.31,1.23,0,32,degraded
1769297276,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297281,ai-foxhop-net,0.51,1.29,1.22,0,32,degraded
1769297281,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297287,ai-foxhop-net,0.47,1.27,1.22,0,32,degraded
1769297287,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297292,ai-foxhop-net,0.59,1.28,1.22,0,32,degraded
1769297292,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297297,ai-foxhop-net,0.54,1.26,1.21,0,32,degraded
1769297297,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297303,ai-foxhop-net,0.5,1.24,1.21,0,32,degraded
1769297303,cammy-foxhop-net,9.39,12.48,9.2,295,300,healthy
1769297308,ai-foxhop-net,0.46,1.21,1.2,0,32,degraded
1769297308,cammy-foxhop-net,9.52,12.46,9.21,295,300,healthy
1769297314,ai-foxhop-net,0.42,1.19,1.19,0,32,degraded
1769297314,cammy-foxhop-net,9.0,12.3,9.17,297,300,healthy
1769297319,ai-foxhop-net,0.39,1.17,1.19,0,32,degraded
1769297319,cammy-foxhop-net,8.28,12.1,9.12,297,300,healthy
1769297325,ai-foxhop-net,0.36,1.15,1.18,0,32,degraded
1769297325,cammy-foxhop-net,7.62,11.9,9.07,297,300,healthy
1769297330,ai-foxhop-net,0.33,1.13,1.17,0,32,degraded
1769297330,cammy-foxhop-net,7.01,11.7,9.03,297,300,healthy
1769297336,ai-foxhop-net,0.28,1.1,1.16,0,32,degraded
1769297336,cammy-foxhop-net,6.01,11.33,8.93,297,300,healthy
1769297342,ai-foxhop-net,0.26,1.08,1.15,0,32,degraded
1769297342,cammy-foxhop-net,5.53,11.14,8.89,297,300,healthy
1769297347,ai-foxhop-net,0.23,1.06,1.15,0,32,degraded
1769297347,cammy-foxhop-net,5.16,10.97,8.84,297,300,healthy
1769297353,ai-foxhop-net,0.22,1.04,1.14,0,32,degraded
1769297353,cammy-foxhop-net,4.75,10.79,8.8,297,300,healthy
1769297358,ai-foxhop-net,0.2,1.02,1.13,0,32,degraded
1769297358,cammy-foxhop-net,4.45,10.63,8.75,297,300,healthy
1769297364,ai-foxhop-net,0.18,1.01,1.13,0,32,degraded
1769297364,cammy-foxhop-net,4.09,10.45,8.71,297,300,healthy
1769297369,ai-foxhop-net,0.25,1.01,1.13,0,32,degraded
1769297369,cammy-foxhop-net,3.77,10.28,8.66,297,300,healthy
1769297375,ai-foxhop-net,0.23,0.99,1.12,0,32,degraded
1769297375,cammy-foxhop-net,3.46,10.1,8.61,297,300,healthy
1769297380,ai-foxhop-net,0.21,0.97,1.11,0,32,degraded
1769297380,cammy-foxhop-net,3.19,9.94,8.57,297,300,healthy
1769297386,ai-foxhop-net,0.19,0.96,1.11,0,32,degraded
1769297386,cammy-foxhop-net,3.09,9.81,8.53,296,300,healthy
1769297391,ai-foxhop-net,0.24,0.94,1.1,0,32,degraded
1769297391,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769297397,ai-foxhop-net,0.22,0.93,1.09,0,32,degraded
1769297397,cammy-foxhop-net,null,null,null,0,0,unhealthy
