timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769644117,0,0,0,0,0,0,0,0,0,188,200
1769644123,0,0,0,0,0,0,0,0,0,182,200
1769644128,0,0,0,0,0,0,0,0,0,185,200
1769644134,0,0,0,0,0,0,0,0,0,184,200
1769644139,0,0,0,0,0,0,0,0,0,135,200
1769644144,0,0,0,0,0,0,0,0,0,449,200
1769644150,0,0,0,0,0,0,0,0,0,467,200
1769644156,0,0,0,0,0,0,0,0,0,179,200
1769644162,0,0,0,0,0,0,0,0,0,233,200
1769644168,0,0,0,0,0,0,0,0,0,166,200
1769644173,0,0,0,0,0,0,0,0,0,417,200
1769644179,0,0,0,0,0,0,0,0,0,460,200
1769644185,0,0,0,0,0,0,0,0,0,190,200
1769644191,0,0,0,0,0,0,0,0,0,182,200
1769644196,0,0,0,0,0,0,0,0,0,269,200
1769644202,0,0,0,0,0,0,0,0,0,190,200
1769644207,0,0,0,0,0,0,0,0,0,215,200
1769644213,0,0,0,0,0,0,0,0,0,242,200
1769644218,0,0,0,0,0,0,0,0,0,184,200
1769644224,0,0,0,0,0,0,0,0,0,191,200
1769644229,0,0,0,0,0,0,0,0,0,184,200
1769644235,0,0,0,0,0,0,0,0,0,184,200
1769644240,0,0,0,0,0,0,0,0,0,193,200
1769644246,0,0,0,0,0,0,0,0,0,184,200
1769644251,0,0,0,0,0,0,0,0,0,186,200
1769644257,0,0,0,0,0,0,0,0,0,181,200
1769644262,0,0,0,0,0,0,0,0,0,215,200
1769644268,0,0,0,0,0,0,0,0,0,165,200
1769644273,0,0,0,0,0,0,0,0,0,199,200
1769644279,0,0,0,0,0,0,0,0,0,186,200
1769644284,0,0,0,0,0,0,0,0,0,182,200
1769644290,0,0,0,0,0,0,0,0,0,178,200
1769644295,0,0,0,0,0,0,0,0,0,183,200
1769644301,0,0,0,0,0,0,0,0,0,181,200
1769644306,0,0,0,0,0,0,0,0,0,182,200
1769644312,0,0,0,0,0,0,0,0,0,181,200
1769644317,0,0,0,0,0,0,0,0,0,185,200
1769644323,0,0,0,0,0,0,0,0,0,174,200
1769644328,0,0,0,0,0,0,0,0,0,173,200
1769644334,0,0,0,0,0,0,0,0,0,297,200
1769644340,0,0,0,0,0,0,0,0,0,457,200
1769644346,0,0,0,0,0,0,0,0,0,436,200
1769644352,0,0,0,0,0,0,0,0,0,186,200
1769644357,0,0,0,0,0,0,0,0,0,188,200
1769644363,0,0,0,0,0,0,0,0,0,190,200
1769644368,0,0,0,0,0,0,0,0,0,184,200
1769644374,0,0,0,0,0,0,0,0,0,169,200
1769644379,0,0,0,0,0,0,0,0,0,188,200
1769644385,0,0,0,0,0,0,0,0,0,173,200
1769644390,0,0,0,0,0,0,0,0,0,300,200
1769644396,0,0,0,0,0,0,0,0,0,185,200
1769644401,0,0,0,0,0,0,0,0,0,188,200
1769644407,0,0,0,0,0,0,0,0,0,132,200
1769644412,0,0,0,0,0,0,0,0,0,171,200
1769644418,0,0,0,0,0,0,0,0,0,191,200
1769644423,0,0,0,0,0,0,0,0,0,179,200
1769644429,0,0,0,0,0,0,0,0,0,350,200
1769644434,0,0,0,0,0,0,0,0,0,488,200
1769644441,0,0,0,0,0,0,0,0,0,738,200
1769644447,0,0,0,0,0,0,0,0,0,433,200
1769644453,0,0,0,0,0,0,0,0,0,483,200
1769644459,0,0,0,0,0,0,0,0,0,388,200
1769644465,0,0,0,0,0,0,0,0,0,446,200
1769644471,0,0,0,0,0,0,0,0,0,459,200
1769644477,0,0,0,0,0,0,0,0,0,402,200
1769644483,0,0,0,0,0,0,0,0,0,411,200
1769644489,0,0,0,0,0,0,0,0,0,458,200
1769644495,0,0,0,0,0,0,0,0,0,471,200
1769644501,0,0,0,0,0,0,0,0,0,705,200
1769644508,0,0,0,0,0,0,0,0,0,185,200
1769644513,0,0,0,0,0,0,0,0,0,191,200
1769644519,0,0,0,0,0,0,0,0,0,182,200
1769644524,0,0,0,0,0,0,0,0,0,195,200
1769644530,0,0,0,0,0,0,0,0,0,183,200
1769644535,0,0,0,0,0,0,0,0,0,199,200
1769644541,0,0,0,0,0,0,0,0,0,179,200
1769644546,0,0,0,0,0,0,0,0,0,178,200
1769644552,0,0,0,0,0,0,0,0,0,195,200
1769644557,0,0,0,0,0,0,0,0,0,184,200
1769644563,0,0,0,0,0,0,0,0,0,106,200
1769644568,0,0,0,0,0,0,0,0,0,184,200
1769644574,0,0,0,0,0,0,0,0,0,186,200
1769644579,0,0,0,0,0,0,0,0,0,193,200
1769644585,0,0,0,0,0,0,0,0,0,179,200
1769644590,0,0,0,0,0,0,0,0,0,186,200
1769644596,0,0,0,0,0,0,0,0,0,189,200
1769644601,0,0,0,0,0,0,0,0,0,194,200
1769644607,0,0,0,0,0,0,0,0,0,182,200
1769644612,0,0,0,0,0,0,0,0,0,188,200
1769644618,0,0,0,0,0,0,0,0,0,182,200
1769644623,0,0,0,0,0,0,0,0,0,205,200
1769644629,0,0,0,0,0,0,0,0,0,185,200
1769644634,0,0,0,0,0,0,0,0,0,190,200
1769644640,0,0,0,0,0,0,0,0,0,187,200
1769644645,0,0,0,0,0,0,0,0,0,187,200
1769644651,0,0,0,0,0,0,0,0,0,194,200
1769644656,0,0,0,0,0,0,0,0,0,187,200
1769644662,0,0,0,0,0,0,0,0,0,182,200
1769644667,0,0,0,0,0,0,0,0,0,195,200
1769644673,0,0,0,0,0,0,0,0,0,167,200
1769644678,0,0,0,0,0,0,0,0,0,190,200
1769644684,0,0,0,0,0,0,0,0,0,206,200
1769644689,0,0,0,0,0,0,0,0,0,164,200
1769644695,0,0,0,0,0,0,0,0,0,190,200
1769644700,0,0,0,0,0,0,0,0,0,185,200
1769644706,0,0,0,0,0,0,0,0,0,191,200
1769644711,0,0,0,0,0,0,0,0,0,197,200
1769644717,0,0,0,0,0,0,0,0,0,198,200
1769644722,0,0,0,0,0,0,0,0,0,326,200
1769644728,0,0,0,0,0,0,0,0,0,234,200
1769644734,0,0,0,0,0,0,0,0,0,186,200
1769644739,0,0,0,0,0,0,0,0,0,198,200
1769644745,0,0,0,0,0,0,0,0,0,198,200
1769644750,0,0,0,0,0,0,0,0,0,190,200
1769644756,0,0,0,0,0,0,0,0,0,180,200
1769644761,0,0,0,0,0,0,0,0,0,196,200
1769644767,0,0,0,0,0,0,0,0,0,186,200
1769644772,0,0,0,0,0,0,0,0,0,182,200
1769644778,0,0,0,0,0,0,0,0,0,191,200
1769644784,0,0,0,0,0,0,0,0,0,194,200
1769644789,0,0,0,0,0,0,0,0,0,180,200
1769644795,0,0,0,0,0,0,0,0,0,166,200
1769644800,0,0,0,0,0,0,0,0,0,153,200
1769644806,0,0,0,0,0,0,0,0,0,151,200
1769644811,0,0,0,0,0,0,0,0,0,176,200
1769644817,0,0,0,0,0,0,0,0,0,190,200
1769644822,0,0,0,0,0,0,0,0,0,190,200
1769644828,0,0,0,0,0,0,0,0,0,188,200
1769644833,0,0,0,0,0,0,0,0,0,186,200
1769644839,0,0,0,0,0,0,0,0,0,189,200
1769644844,0,0,0,0,0,0,0,0,0,185,200
1769644850,0,0,0,0,0,0,0,0,0,181,200
1769644855,0,0,0,0,0,0,0,0,0,182,200
1769644861,0,0,0,0,0,0,0,0,0,185,200
1769644866,0,0,0,0,0,0,0,0,0,177,200
1769644872,0,0,0,0,0,0,0,0,0,193,200
1769644877,0,0,0,0,0,0,0,0,0,220,200
1769644883,0,0,0,0,0,0,0,0,0,181,200
1769644888,0,0,0,0,0,0,0,0,0,181,200
1769644894,0,0,0,0,0,0,0,0,0,192,200
1769644899,0,0,0,0,0,0,0,0,0,157,200
1769644905,0,0,0,0,0,0,0,0,0,193,200
1769644910,0,0,0,0,0,0,0,0,0,159,200
1769644916,0,0,0,0,0,0,0,0,0,189,200
1769644921,0,0,0,0,0,0,0,0,0,320,200
1769644927,0,0,0,0,0,0,0,0,0,178,200
1769644933,0,0,0,0,0,0,0,0,0,189,200
1769644938,0,0,0,0,0,0,0,0,0,202,200
1769644944,0,0,0,0,0,0,0,0,0,203,200
1769644949,0,0,0,0,0,0,0,0,0,183,200
1769644955,0,0,0,0,0,0,0,0,0,184,200
1769644960,0,0,0,0,0,0,0,0,0,186,200
1769644966,0,0,0,0,0,0,0,0,0,180,200
1769644971,0,0,0,0,0,0,0,0,0,179,200
1769644977,0,0,0,0,0,0,0,0,0,179,200
1769644982,0,0,0,0,0,0,0,0,0,169,200
1769644988,0,0,0,0,0,0,0,0,0,212,200
1769644993,0,0,0,0,0,0,0,0,0,184,200
1769644999,0,0,0,0,0,0,0,0,0,188,200
1769645004,0,0,0,0,0,0,0,0,0,192,200
1769645010,0,0,0,0,0,0,0,0,0,189,200
1769645016,0,0,0,0,0,0,0,0,0,181,200
1769645021,0,0,0,0,0,0,0,0,0,184,200
1769645027,0,0,0,0,0,0,0,0,0,184,200
1769645032,0,0,0,0,0,0,0,0,0,191,200
1769645038,0,0,0,0,0,0,0,0,0,302,200
1769645043,0,0,0,0,0,0,0,0,0,173,200
