timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769280449,0,0,0,0,0,0,0,0,0,327,200
1769280455,0,0,0,0,0,0,0,0,0,123,200
1769280460,0,0,0,0,0,0,0,0,0,178,200
1769280465,0,0,0,0,0,0,0,0,0,182,200
1769280471,0,0,0,0,0,0,0,0,0,194,200
1769280477,0,0,0,0,0,0,0,0,0,277,200
1769280482,0,0,0,0,0,0,0,0,0,366,200
1769280488,0,0,0,0,0,0,0,0,0,330,200
1769280494,0,0,0,0,0,0,0,0,0,162,200
1769280499,0,0,0,0,0,0,0,0,0,423,200
1769280505,0,0,0,0,0,0,0,0,0,349,200
1769280511,0,0,0,0,0,0,0,0,0,432,200
1769280517,0,0,0,0,0,0,0,0,0,227,200
1769280523,0,0,0,0,0,0,0,0,0,314,200
1769280529,0,0,0,0,0,0,0,0,0,198,200
1769280534,0,0,0,0,0,0,0,0,0,176,200
1769280540,0,0,0,0,0,0,0,0,0,183,200
1769280545,0,0,0,0,0,0,0,0,0,115,200
1769280550,0,0,0,0,0,0,0,0,0,189,200
1769280556,0,0,0,0,0,0,0,0,0,182,200
1769280561,0,0,0,0,0,0,0,0,0,185,200
1769280567,0,0,0,0,0,0,0,0,0,188,200
1769280572,0,0,0,0,0,0,0,0,0,179,200
1769280578,0,0,0,0,0,0,0,0,0,203,200
1769280583,0,0,0,0,0,0,0,0,0,187,200
1769280589,0,0,0,0,0,0,0,0,0,170,200
1769280594,0,0,0,0,0,0,0,0,0,182,200
1769280600,0,0,0,0,0,0,0,0,0,180,200
1769280605,0,0,0,0,0,0,0,0,0,180,200
1769280611,0,0,0,0,0,0,0,0,0,186,200
1769280616,0,0,0,0,0,0,0,0,0,188,200
1769280622,0,0,0,0,0,0,0,0,0,199,200
1769280628,0,0,0,0,0,0,0,0,0,190,200
1769280633,0,0,0,0,0,0,0,0,0,189,200
1769280639,0,0,0,0,0,0,0,0,0,192,200
1769280644,0,0,0,0,0,0,0,0,0,168,200
1769280650,0,0,0,0,0,0,0,0,0,188,200
1769280655,0,0,0,0,0,0,0,0,0,183,200
1769280661,0,0,0,0,0,0,0,0,0,182,200
1769280666,0,0,0,0,0,0,0,0,0,182,200
1769280672,0,0,0,0,0,0,0,0,0,179,200
