timestamp,load1,load5,load15,mem_used_gb,mem_avail_gb,mem_pct,available,allocated,spawning,latency_ms,http_code
1769878322,0,0,0,0,0,0,0,0,0,361,200
1769878328,0,0,0,0,0,0,0,0,0,459,200
1769878334,0,0,0,0,0,0,0,0,0,742,200
1769878341,0,0,0,0,0,0,0,0,0,1264,200
1769878347,0,0,0,0,0,0,0,0,0,314,200
1769878353,0,0,0,0,0,0,0,0,0,257,200
1769878359,0,0,0,0,0,0,0,0,0,288,200
1769878364,0,0,0,0,0,0,0,0,0,358,200
1769878370,0,0,0,0,0,0,0,0,0,665,200
1769878377,0,0,0,0,0,0,0,0,0,403,200
1769878383,0,0,0,0,0,0,0,0,0,599,200
1769878389,0,0,0,0,0,0,0,0,0,563,200
1769878395,0,0,0,0,0,0,0,0,0,323,200
1769878401,0,0,0,0,0,0,0,0,0,423,200
1769878407,0,0,0,0,0,0,0,0,0,441,200
1769878413,0,0,0,0,0,0,0,0,0,187,200
1769878418,0,0,0,0,0,0,0,0,0,474,200
1769878424,0,0,0,0,0,0,0,0,0,295,200
1769878430,0,0,0,0,0,0,0,0,0,235,200
1769878435,0,0,0,0,0,0,0,0,0,260,200
1769878441,0,0,0,0,0,0,0,0,0,296,200
1769878447,0,0,0,0,0,0,0,0,0,295,200
1769878453,0,0,0,0,0,0,0,0,0,287,200
1769878458,0,0,0,0,0,0,0,0,0,237,200
1769878464,0,0,0,0,0,0,0,0,0,399,200
1769878470,0,0,0,0,0,0,0,0,0,311,200
1769878476,0,0,0,0,0,0,0,0,0,344,200
1769878481,0,0,0,0,0,0,0,0,0,383,200
1769878487,0,0,0,0,0,0,0,0,0,297,200
1769878493,0,0,0,0,0,0,0,0,0,239,200
1769878499,0,0,0,0,0,0,0,0,0,1473,200
1769878505,0,0,0,0,0,0,0,0,0,189,200
1769878511,0,0,0,0,0,0,0,0,0,210,200
1769878517,0,0,0,0,0,0,0,0,0,218,200
1769878522,0,0,0,0,0,0,0,0,0,363,200
1769878528,0,0,0,0,0,0,0,0,0,246,200
1769878533,0,0,0,0,0,0,0,0,0,403,200
1769878539,0,0,0,0,0,0,0,0,0,340,200
1769878545,0,0,0,0,0,0,0,0,0,219,200
1769878551,0,0,0,0,0,0,0,0,0,239,200
1769878556,0,0,0,0,0,0,0,0,0,245,200
1769878562,0,0,0,0,0,0,0,0,0,500,200
1769878568,0,0,0,0,0,0,0,0,0,573,200
1769878574,0,0,0,0,0,0,0,0,0,285,200
1769878580,0,0,0,0,0,0,0,0,0,308,200
1769878586,0,0,0,0,0,0,0,0,0,605,200
1769878592,0,0,0,0,0,0,0,0,0,630,200
1769878599,0,0,0,0,0,0,0,0,0,253,200
1769878605,0,0,0,0,0,0,0,0,0,404,200
1769878611,0,0,0,0,0,0,0,0,0,247,200
1769878617,0,0,0,0,0,0,0,0,0,226,200
1769878623,0,0,0,0,0,0,0,0,0,328,200
1769878628,0,0,0,0,0,0,0,0,0,413,200
1769878634,0,0,0,0,0,0,0,0,0,261,200
1769878640,0,0,0,0,0,0,0,0,0,375,200
1769878645,0,0,0,0,0,0,0,0,0,284,200
1769878651,0,0,0,0,0,0,0,0,0,344,200
1769878657,0,0,0,0,0,0,0,0,0,473,200
1769878663,0,0,0,0,0,0,0,0,0,665,200
1769878669,0,0,0,0,0,0,0,0,0,330,200
1769878675,0,0,0,0,0,0,0,0,0,252,200
1769878680,0,0,0,0,0,0,0,0,0,522,200
1769878686,0,0,0,0,0,0,0,0,0,283,200
1769878692,0,0,0,0,0,0,0,0,0,237,200
1769878698,0,0,0,0,0,0,0,0,0,214,200
1769878703,0,0,0,0,0,0,0,0,0,365,200
1769878709,0,0,0,0,0,0,0,0,0,211,200
1769878715,0,0,0,0,0,0,0,0,0,388,200
