timestamp,pool_id,load1,load5,load15,available,total,status
1769288245,ai-foxhop-net,2.24,0.82,0.51,63,63,healthy
1769288245,cammy-foxhop-net,4.33,1.37,1.01,282,288,healthy
1769288251,ai-foxhop-net,3.9,1.19,0.63,58,63,healthy
1769288251,cammy-foxhop-net,8.07,2.19,1.28,278,291,healthy
1769288256,ai-foxhop-net,5.03,1.47,0.73,61,63,healthy
1769288256,cammy-foxhop-net,9.1,2.5,1.38,278,290,healthy
1769288262,ai-foxhop-net,5.51,1.63,0.78,59,63,healthy
1769288262,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288268,ai-foxhop-net,7.06,2.07,0.94,56,63,healthy
1769288268,cammy-foxhop-net,18.77,4.93,2.2,268,291,healthy
1769288274,ai-foxhop-net,7.06,2.07,0.94,56,63,healthy
1769288274,cammy-foxhop-net,18.77,4.93,2.2,268,291,healthy
1769288279,ai-foxhop-net,9.54,2.67,1.14,57,63,healthy
1769288279,cammy-foxhop-net,20.79,5.58,2.42,266,289,healthy
1769288285,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288285,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288292,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288292,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288298,ai-foxhop-net,7.25,2.59,1.14,63,63,healthy
1769288298,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288303,ai-foxhop-net,6.66,2.55,1.14,62,63,healthy
1769288303,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288309,ai-foxhop-net,6.13,2.51,1.13,61,63,healthy
1769288309,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288314,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288314,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288320,ai-foxhop-net,6.12,2.69,1.21,61,64,healthy
1769288320,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288325,ai-foxhop-net,6.12,2.69,1.21,61,64,healthy
1769288325,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288331,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288331,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288337,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288337,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288342,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288342,cammy-foxhop-net,17.34,8.23,3.6,278,289,healthy
1769288348,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288348,cammy-foxhop-net,19.95,8.93,3.85,277,289,healthy
1769288353,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288353,cammy-foxhop-net,19.8,9.08,3.92,276,290,healthy
1769288359,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288359,cammy-foxhop-net,22.38,9.79,4.18,275,290,healthy
1769288364,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288364,cammy-foxhop-net,23.95,10.32,4.38,274,291,healthy
1769288370,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288370,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288376,ai-foxhop-net,4.6,3.03,1.43,62,64,healthy
1769288376,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288381,ai-foxhop-net,4.87,3.11,1.46,60,66,healthy
1769288381,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288387,ai-foxhop-net,4.87,3.11,1.46,60,66,healthy
1769288387,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288392,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288392,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288398,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288398,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288403,ai-foxhop-net,4.27,3.09,1.49,59,69,healthy
1769288403,cammy-foxhop-net,23.3,12.21,5.29,286,291,healthy
1769288409,ai-foxhop-net,5.93,3.45,1.62,37,62,healthy
1769288409,cammy-foxhop-net,23.11,12.36,5.38,284,292,healthy
1769288415,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288415,cammy-foxhop-net,23.3,12.76,5.58,285,291,healthy
1769288420,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288420,cammy-foxhop-net,23.59,13.0,5.7,284,291,healthy
1769288426,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288426,cammy-foxhop-net,23.59,13.0,5.7,284,291,healthy
1769288431,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288431,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288437,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288437,cammy-foxhop-net,21.04,12.96,5.8,284,293,healthy
1769288442,ai-foxhop-net,5.28,3.67,1.77,42,58,healthy
1769288442,cammy-foxhop-net,20.16,12.91,5.83,284,295,healthy
1769288448,ai-foxhop-net,5.1,3.66,1.77,42,58,healthy
1769288448,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288453,ai-foxhop-net,7.33,4.15,1.94,43,71,healthy
1769288453,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288459,ai-foxhop-net,10.99,4.96,2.21,45,73,healthy
1769288459,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288464,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288464,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288470,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288470,cammy-foxhop-net,24.86,14.43,6.51,282,295,healthy
1769288475,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288475,cammy-foxhop-net,24.95,14.62,6.61,281,296,healthy
1769288481,ai-foxhop-net,9.1,5.06,2.32,57,78,healthy
1769288481,cammy-foxhop-net,23.0,14.53,6.67,283,296,healthy
1769288486,ai-foxhop-net,9.1,5.06,2.32,57,78,healthy
1769288486,cammy-foxhop-net,26.84,15.47,7.01,275,299,healthy
1769288491,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288491,cammy-foxhop-net,26.84,15.47,7.01,275,299,healthy
1769288497,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288497,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288503,ai-foxhop-net,9.29,5.38,2.49,55,73,healthy
1769288503,cammy-foxhop-net,29.45,16.59,7.52,274,290,healthy
1769288508,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288508,cammy-foxhop-net,31.18,17.16,7.75,269,296,healthy
1769288514,ai-foxhop-net,8.25,5.28,2.49,52,70,healthy
1769288514,cammy-foxhop-net,31.4,17.44,7.89,267,298,healthy
1769288519,ai-foxhop-net,7.94,5.31,2.53,53,70,healthy
1769288519,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288525,ai-foxhop-net,9.39,5.65,2.65,53,70,healthy
1769288525,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288530,ai-foxhop-net,9.39,5.65,2.65,53,70,healthy
1769288530,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288536,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288536,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288541,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288541,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288547,ai-foxhop-net,null,null,null,0,0,unhealthy
1769288547,cammy-foxhop-net,null,null,null,0,0,unhealthy
1769288552,ai-foxhop-net,7.9,5.65,2.73,61,80,healthy
1769288552,cammy-foxhop-net,37.43,20.97,9.49,277,294,healthy
1769288558,ai-foxhop-net,null,null,null,0,0,unhealthy
